_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,helpfulness,confidence,helpfulness_gold,no,review
2905175305,false,finalized,3,12/23/2020 06:50:51,helpful,1.0,,88961,“كانت ممتازة وقرب موقع الفندق من المترو دبي 😃”. اعجبني الافطار والغرف وكل شي جميل واعجبني بركه السباحة كان جيد جدا بانسبه لي. اللذي لم يعجبني عدم الرد على الهاتف بسرعه هناك بطئ في الرد على الهاتف
2905175306,false,finalized,3,12/23/2020 06:50:51,helpful,0.6735,,179606,ضعيف جداً. الاستقبال من قبل الطاقم. السعر وعدم وجود فرشاة ومعجون اسنان
2905175307,false,finalized,3,12/23/2020 06:50:51,helpful,1.0,,101452,“جميل يستحق تكرر الاقامه”. مرافق الفندق جميله وتعاملهم جميل وكذلك الافطار وموقعه وقربه من الخدمات والمطاعم وسبا كذلك جميل وممتع وصف سيارات. الغرف صغيرة وديكوراتها بسيطه شبيه بغرف فنادق جده كذلك دورات المياه ولا يوجد بها شاطف
2905175308,false,finalized,3,12/23/2020 06:50:51,somewhat_helpful,0.6633,,172578,ممتاز. كل شي. لا يوجد
2905175309,false,finalized,3,12/23/2020 06:51:16,helpful,0.6633,,169827,“ممتعة”. كل شيء اعجبني فيه. الراحة وقريب من كل شيء وطاقم العمل والنظافة
2905175310,false,finalized,3,12/23/2020 06:51:16,helpful,0.6735,,2763,“متوسطه”. الايجابيات:تعامل الموظفين رائع جداالنظافةالواي فاي متوفر. السلبيات:1/العازل بين الغرف ضعيف جدا جدا كل سوالف الغرف اسمعها عندي2/صغر حجم الغرف اعطوني غرفه يادوب امشيمع ان بوكينج كاتب 25م
2905175311,false,finalized,3,12/23/2020 06:51:16,helpful,0.6633,,143667,رائع. الاثاث جميل ومتناسق الاسره مريحه استجابة طاقم العمل سريعه. 
2905175312,false,finalized,3,12/23/2020 06:51:16,helpful,0.6633,,117903,“كويس”. الفرش جميل ونظيف. لا يقبلوا الضيوف
2905175313,false,finalized,3,12/23/2020 06:51:49,helpful,1.0,,92874,"جيد. ثالث كرة اسكن فيه ,, نظيف وعائلي وسعره مناسب جدا. "
2905175314,false,finalized,3,12/23/2020 06:51:49,somewhat_helpful,0.3367,,85501,ضعيف جداً. . النظافه الفوط والحمام وووالثلاجه مافيها ماء
2905175315,false,finalized,3,12/23/2020 06:51:49,helpful,1.0,,181528,“الفندق جميل جديد ونظيف بشكل عام”. اللوبي جميل والمكان واسع ومنشرح الغرفة نظيفة ومرتبة. الاستقبال لاتوجد به حفاوة بالضيوف وايضا السعر مبالغ فيه للغرفة وهناك ملاحظة مهمة جدا دورات المياة على شكل زجاجي وشبه شفافه ولايمكنها عزل صوت من بداخل دورة المياة او اعطائه الخصوصية
2905175316,false,finalized,3,12/23/2020 06:51:49,helpful,1.0,,195161,“فندق جيد الى مقبول”. الاستقبال من الاستاذ حسان قمة الاخلاق والديكور في الفندق، موقع الفندق. السعر عالي جدا المسبح في الليل يتحول كازينو والاكل في الممرات مما يسبب روائح
2905175317,false,finalized,3,12/23/2020 06:52:15,somewhat_helpful,0.6735,,41705,حسن. . استقبال الفندق سيء للغايه
2905175318,false,finalized,3,12/23/2020 06:52:15,somewhat_helpful,0.6633,,26044,جيد. . الحمام مستهلك وضيق
2905175319,false,finalized,3,12/23/2020 06:52:15,somewhat_helpful,0.6633,,94686,مقبول. الموقع. سعر الغرفه مرتفعمبالغ فييه
2905175320,false,finalized,3,12/23/2020 06:52:15,helpful,1.0,,154071,“جيده”. السرير مريح ، الخدمة سريعه ، اضاءة الشمس داخل الغرفة ،. وجود حشرات داخل الحمام ( نمل يطير ) و بلغنا الاستقبال و تم التعامل مع الامر ، اضاءة الغرفة ضعيفة ، الاثاث قديم
2905175321,false,finalized,3,12/23/2020 06:52:48,somewhat_helpful,0.6633,,207649,“Happy2day”. تلبية احتياجات الضيف. مطاعم الفندق السابقة أفضل من الحالي
2905175322,false,finalized,3,12/23/2020 06:52:48,helpful,0.6735,,67998,“مقبول جدا”. قرب المكان من الخدمات والكورنيش. عدم وجود خدمة تنظيف الغرف اليومي بالاضافة الى انه عند الاستحمام كان مستوى تدفق الماء غير منتظم إطلاقا وغير مريح
2905175323,false,finalized,3,12/23/2020 06:52:48,helpful,0.6735,,121567,“مناسب لمن اراد النوم والخروج فقط او النوم 24 ساعة يوميا”. نظيف وبعيد عن الزحام وطاقم الاستقبال لطيف. 1-حجزت جناح من غرفتي نوم وتفاجأت انه عبارة عن غرفتين متصلتين بثمان اسرة وبدون اي مكان للجلوس2- مااعرفه ان الجناح لابد ان يحتوي على مكان جلوس او صاله وهذا مكتوب في البوكنق قبل الحجز وللأسف اخترت هذا الفندق البعيد جدا عن المنطقة المركزية والقريبة من الحرم  طلبا لوجود الصالة وهذا مالم يتوفر .3- كل غرفة تحتوي على اربع اسرة(جمع سرير) صغيرة فقط امر لا يطاق خاصة لمن معه عائلة فكنا ننام على الاسرة ونجلس للحديث على الاسرة ونتناول الطعام على الاسرة .4- من الخطأ السكن في فندق اذا كانت الغرف بهذا الشكل الغريب فهو لا ينفع اطلاقا الا امن اراد ان ينام فيه فقط ويخرج بدون ان يجلس ولو لدقائق او هو مناسب فقط لمن اراد النوم 24 ساعة يوميا .5- حجزت من البوكنق اكثر من 150 حجز على مدى 6 سنوات ماضية وهذا من المرات القليلة جدا التي انخدع فيها بتقييم العملاء حيث ان مستواه لا يتعدي 5 من 10 فقط.
2905175324,false,finalized,3,12/23/2020 06:52:48,helpful,1.0,,164893,استثنائي. الموقع ممتاز وحجم الغرف ممتاز والسعر مقارنة ببقية الفنادق جدا رخيص. 
2905175325,false,finalized,3,12/23/2020 06:53:23,somewhat_helpful,0.3367,,31485,“مجموعة أصدقاء (عمره)”. القرب من الحرم. الرائحة كريهه بالاضافة الى المبالغة في السعر
2905175326,false,finalized,3,12/23/2020 06:53:23,helpful,0.6735,,103285,“فندق العذاب”. الواي فاي والموقع فقط. الأستقبال غشاشين وحرامية ويحاولوا يحتالوا ع النزيل بأي طريقه والأسرة قديمه والنظافه متوسطه والمواقف ضيقه جدا ولا انصح أن تدخل سيارتك بأمانه
2905175327,false,finalized,3,12/23/2020 06:53:23,helpful,0.6735,,110957,“قريب من الحرم”. النظافة والسعر المناسب ويشترك مع أكثر من فندق في المدخل يتيح لك الإجتماع مع باقي العائلة والأصدقاء في الفنادق المجاورة وكأننا في فندق واحد. ثلاجات الغرف بعضها عاطل وبعضها الفريزر لمجمد لا يمكن الإستفادة منه ومطعم الدانة معاملتهم في بوفيه العشاء مستفز حيث حضرنا للبوفيه الساعة العاشرة ولاحظنا تذمر موظف استقبال المطعم والجرسون بالرغم من ان موعد البوفيه إلي الساعة الحادية عشر
2905175328,false,finalized,3,12/23/2020 06:53:23,helpful,1.0,,145783,“موقع ممتاز من حيث التسوق في سوق نايف”. الطاقم طيب ومحترمين والاستقبال زين. لا يوجد مواقف
2905175329,false,finalized,3,12/23/2020 06:53:53,helpful,0.6735,,135812,مرضي. النظافه والموظفين. عدم تجاوب الفندق مع متطلباتنا علما بانه مكتوب في التلفزيون يمكنك طلب لوحة مفاتيح من الفندق لاستخدامها في تصفح القنوات وعند الطلب لم يتجاوب معنا احد اخدنا غرفه بسعر اعلى لتكون مطله على اليحرولكن بعيده كليا عن البحرازعاج وقت النوم من المواقف والشارع
2905175330,false,finalized,3,12/23/2020 06:53:53,somewhat_helpful,0.6633,,89180,جيد جداً. الموقع جيد. عطل في جميع مصاعد النزلاء استمر اكثر من يومين
2905175331,false,finalized,3,12/23/2020 06:53:53,helpful,0.6735,,168591,“موقع مميز ونظيف واستقبال جميل”. الشباب في الاستقبال متعاونين. قلة العمال فعندما تطلب اي خدمة يتأخرون في تلبيتها
2905175332,false,finalized,3,12/23/2020 06:53:53,helpful,0.6633,,97637,“الرد: 1”. شكرا لكم على حسن الضيافة. لا يوجد
2905175333,false,finalized,3,12/23/2020 06:54:33,helpful,0.6735,,165686,“رحلة تغير”. عجبت بالموقع فرب المول وداخل المدينه وجود تسهيلات لمعاقين. عدم وجود شطاف بالحمام لتنظيف  ، يجب يكون هناك نظام اسلامي عربي ،عدم وجود وجبات إفطار مع الاقامة عدم وجود خدمات ظيافة الفترة الصباحية
2905175334,false,finalized,3,12/23/2020 06:54:33,helpful,1.0,,189363,"استثنائي. رائع من كل النواحي. الاطلالة فقط , فندق دار التوحيد مغطي على الاطلالة"
2905175335,false,finalized,3,12/23/2020 06:54:33,helpful,0.6735,,77054,“السعر لايتناسب مع وضع الشقق”. الموقع وصف السيارات. عدم وجود لوبيموظف إستقبال سيء عراقي اﻷصل اﻷثاث قديم ويحتاج تغيير
2905175336,false,finalized,3,12/23/2020 06:54:33,somewhat_helpful,0.3367,,116723,جيد. النظافة. زحمة المواقف بسبب المستوصف
2905175337,false,finalized,3,12/23/2020 06:56:32,helpful,0.6735,,9088,“سيء جداً جداً جداً”. إسم الفندق فقط!!!. كل شيء.. النظافة حيث أنه قذر والأثاث قديم ومتهالك والسرير تحتاج جلسات من العلاج الطبيعي من الألم بعد النوم هذا اذا استطعت النوم فيه وصوت السرير مزعج جداً.
2905175338,false,finalized,3,12/23/2020 06:56:32,helpful,0.6735,,99056,“فندق جيد”. النظافه + طاقم العمل. السعر مبالغ فيه حيث موقع الفندق مش ولا بد ??
2905175339,false,finalized,3,12/23/2020 06:56:32,helpful,0.6735,,169641,“سيئ”. لم يعجبني شي. طاقم العمل غير متجاوبالاثاث قديمغير نظيفالخدمات غير متوفرةلا يوجد ادوات للمطبخالنت ضعيف جدا
2905175340,false,finalized,3,12/23/2020 06:56:32,helpful,1.0,,59211,“موقع مميز وسكن مريح”. الموقع الاستقبالالنظافة. لا شيء
2905175341,false,finalized,3,12/23/2020 06:56:53,helpful,0.6633,,55080,جيد. الهدوء. 
2905175342,false,finalized,3,12/23/2020 06:56:53,helpful,0.6633,,125130,جيد جداً. يوجد تحت الشقق بقالة وحلاق ومغسلة ملابس. 
2905175343,false,finalized,3,12/23/2020 06:56:53,helpful,0.6633,,75211,“فندق يستحق الزيارة”. خدمات رائعة وسريعة .. كل شيء في هذا الفندق اعجبني. 
2905175344,false,finalized,3,12/23/2020 06:56:53,helpful,0.6735,,122035,“لا انصح فيه ابداً”. الاثاث كلاسيكي رائع ونظيف. ١-تعامل الموظفين وعمال النظافه والصيانه سيء للغايه ٢-التاخير في تنفيذ الطلبات ( انفجر سخان الماء في الحمام واصبحت المياه تصب من السقف ولم يحضر فني الصيانه الا بعد عدة اتصالات واستغرق الوضع نصف ساعه او اكثر واكملنا يومنا بدون ماء حار ولم يتم الاعتذار او تبديل الغرفه ابداً )٣-كان حجزنا ٣ اشخاص بالغين وتم وضعنا في سويت يوجد به سرير واحد فقط وتمت اضافة السريرين الباقيه ووضع احدهم في الصاله لضيق المكان ٤-السعر للخدمه المقدمه يعتبر مبالغ فيه جداً ٥- الشبابيك لاتفتح the service is too badthe stuff unfriendly costly
2905175345,false,finalized,3,12/23/2020 06:57:27,helpful,0.6735,,9203,"“فندق للمتعة فقط وليس للسكن والاسترخاء”. مكان الفندق وخدمات الغرف جيدة. الواى فاى بفلوس وكل الخدمات بفلوس واصوات الدى جى داخل الغرف ,, الغرف بها رائحة لسيت جيدة ,, ادوات الجمام خربانة ,, والاهم من ذلك ان عروض موقع Booking تكون غير شاملة الخدمات داخل الفندق مثل واى فاى واستخدام بعض المرافق بالفندق ,, شكرا"
2905175346,false,finalized,3,12/23/2020 06:57:27,helpful,1.0,,75819,استثنائي. حسن الاستقبال والضيافة واخص بالذكر السيد / معن وطاقم العمل سرعة الاستجابة موقع الفندق الهدوء. لا توجد خدمة واي فاي مجانية لا توجد مواقف كافية للسياراتصغر حجم الغرف
2905175347,false,finalized,3,12/23/2020 06:57:27,helpful,1.0,,201535,“راحة بال”. يتميز الفندق بفراش السرير ، مريح جداً جداً. 
2905175348,false,finalized,3,12/23/2020 06:57:27,helpful,1.0,,10775,“إقامه هادئه وجميله”. الاستقبال والنظافه. 
2905175349,false,finalized,3,12/23/2020 06:57:57,helpful,0.6633,,126064,ممتاز. كل شي ممتاز. لا يوجد شي لم يعجبني
2905175350,false,finalized,3,12/23/2020 06:57:57,helpful,0.6633,,220058,استثنائي. خدمة فوق الممتازة. 
2905175351,false,finalized,3,12/23/2020 06:57:57,somewhat_helpful,0.6633,,41727,استثنائي. اعجبنيكل شيء. تفاجأت ان مواف السيارات ب120 ريال باليومرغم انه لم يذكر انها بمقابل حين الحجز
2905175352,false,finalized,3,12/23/2020 06:57:57,helpful,0.6633,,10545,استثنائي. رائع من كل النواحي. عدم وجود واي فاي ب الشقه
2905175353,false,finalized,3,12/23/2020 06:58:22,helpful,0.6633,,55037,“جميل للغايه”. رائع ونظافة وهادئ. 
2905175354,false,finalized,3,12/23/2020 06:58:22,helpful,0.6633,,204514,“فندق مثالي”. شكرا جزيلا لكم. 
2905175355,false,finalized,3,12/23/2020 06:58:22,helpful,0.6735,,32086,"“غالي جداً في مقابل الخدمات”. . السعر مبالغ فيه جدا طلبت غرفة في طابق مرتفع , و لكن للأسف لم يلبوا طلبي مع وجود غرف فارغة"
2905175356,false,finalized,3,12/23/2020 06:58:22,helpful,1.0,,50757,“موفقه بإذن الله.”. طاقم الاستقبال جداً خلوقين. موقع المكيف فوق سرير النوم غير جيد لان رطوبة الشرقية جعلت المكيف ينقط مويه على راسي وانا نائم.
2905175357,false,finalized,3,12/23/2020 06:59:00,helpful,1.0,,179786,“فندق رايق للعائله مع الاطفال”. اعجبني الفطور بشكل خيالي مع اني جربت فنادق كثيره لكن هذا غير :)واطلالة الغرفة ع المسبح روعه :). لم يعجبني نظافة المسابح بشكل متوسط
2905175358,false,finalized,3,12/23/2020 06:59:00,helpful,0.6735,,106944,مقبول. . وجود ذباب بالشقة السعر مبالغ فيه بالنسبه للشقة
2905175359,false,finalized,3,12/23/2020 06:59:00,helpful,0.6633,,154323,جيد. الموقع وخدمات الفندق. نظافة الغرف تحتاج الى اهتمام اكثرخدمات الغرف اصبحت اقل كفائه من الماضي
2905175360,false,finalized,3,12/23/2020 06:59:00,helpful,1.0,,93355,“اقامة جداً ممتعة اوصي به اصدقائي ، تحياتي وتقديري لكم”. القهوة الموجودة في الاستقبال ، موظفو الاستقبال ممتازين ، نظافة الغرف ممتازة ، اعجبني الانترنت المجاني في كامل ارجاء الفندق. لا يوجد ملمع احذية في الفندق او الغرف
2905175361,false,finalized,3,12/23/2020 06:59:27,helpful,1.0,,175927,“أجنحة هليتون مكه ولاأروووووع”. أعجبني الهدوء والنظافة والأفطار الرائع وأخص الاخ فايز موظف الاستقبال على حسن أخلاقه وتمت ترقية غرفتي إلى جناح بدون مقابل فله كل الشكر وكذلك اشكر الاخوة في المطعم الإفطار على وضعنا في المكان اللائق ومداعبتهم لأطفالي وتلبية رغباتنا فهم يتمتعون بأخلاق عاليه وأخص الاخوة المصريين...اتمنى ان يستمروا على هذه الفخامه والتعامل الرائع...فهو بحق يستحق 7نجوم. رغبت في التمديد بنفس السعر ورفضوا بحجة أنهم اعطوني جناح وسوف يتم احتساب الجناح بسعره السابق مع اني لم أطلب الجناح فقط كرمآ منهم وطلبت التمديد ورفضوا لكن هذا لا يعيبهم
2905175362,false,finalized,3,12/23/2020 06:59:27,helpful,0.6735,,184179,“فندق غريب عجيب”. موقعه قريب من الحرم. مواقف السيارات وماادراك مامواقف السيارات تطلب اي شي احسب حسابك بعد 10 ساعات يجيك او مايجيك .
2905175363,false,finalized,3,12/23/2020 06:59:27,helpful,1.0,,66535,“الراحه والهدوء”. نضافه المكان والهدوء والترتيب ووجود بعض المكملات في الغرفه ممتازة ومحفزة للرجوعه لهذا المكان مرة اخرى. ضعف النترنت وعدم وجود غازي
2905175364,false,finalized,3,12/23/2020 06:59:27,helpful,1.0,,188185,“اتمنى الإقامة فيه مره ثانيه بس مراجعة المااااال”. كل شي جميل بالفندق بس السعر غالي شوي يحتاج مراجعة. مساحة الغرفة التهويه  النت يقطع كثير
2905175365,false,finalized,3,12/23/2020 06:59:58,helpful,1.0,,149341,“عماننا الحبيبه”. اعجبني جميع الخدمات المتوفره في الفندق. التكيف كان حار وللتحكم يتطلب من المقيم الاتصال عدة مرات للاستقبال لدرجة ان زميلي فالغرفه الثانية إلغى الحجز صباحاً بسبب التكيف الرجاء الاهتمام لهذي الملاحظة واعطائها الاهمية القصوى لحلها ولكم جزيل الشكر والعرفان
2905175366,false,finalized,3,12/23/2020 06:59:58,helpful,1.0,,53928,“تجربة سوف اكررها ان شاء الله”. المكان رائع وقريب من كل مرافق الترفيه بديى. 
2905175367,false,finalized,3,12/23/2020 06:59:58,helpful,1.0,,70332,“الفندق الفريد”. موقع رائع وفخامة واطلاله بحريه رائعة واستقبال موظفين راقي ومميز وفخامة الاجنحة واثاثة رائعممرات ولوبي ومعارض رائعهقمة ولا يوجد له منافساحمد علي بن جلاله. 
2905175368,false,finalized,3,12/23/2020 06:59:58,helpful,1.0,,43778,“فندق راقي بمعني الكلمه .”. سرعه إجراءات الدخول والخروج.. لا شي يذكر سوي ارتفاع سعر المغسله جدا.
2905175369,false,finalized,3,12/23/2020 07:00:28,helpful,0.6735,,38497,“امرضوني”. الموقع فقط. الفندق قديم .. المكيف قديم ومزعجالاستقبال اخذوا بطاقاتي ولم يسلموها لي .. ومن سوء حظي نسيت ولم اتذكر الا عند حدود السعودية .. ورجعت 500 كيلو لأخذها
2905175370,false,finalized,3,12/23/2020 07:00:28,somewhat_helpful,0.3367,,129759,حسن. لايوجد تعليق  ولاكن يرجى عدم احراج الناس بالزامية السكن واحراجهم بالفيزا وغيرها. 
2905175371,false,finalized,3,12/23/2020 07:00:28,helpful,0.6633,,125338,مرضي. السعر. النظافة
2905175372,false,finalized,3,12/23/2020 07:00:28,helpful,0.6735,,19199,مقبول. حسن الإستقبال. الثلاجة لا تبرد  ، تم رش مبيد في الغرفة المجاورة قوي جدا لدرجة أنه أضر بي و بعائلتي و بقية الرائحة بملابسنا حتى بعد العودة للمنزل الإفطار بسيط جداتوجد رائحة غير جيدة في الإستقبال و المصاعد
2905175373,false,finalized,3,12/23/2020 07:00:55,somewhat_helpful,0.3367,,34470,مخيب للأمل. . نظافة الغرفه ومعامله الاستقبال المصري بس عكاشه حل الموقف
2905175374,false,finalized,3,12/23/2020 07:00:55,helpful,0.6735,,150915,مقبول. وسع الغرفه. الفندق مقارنه بالسعر مايسوى صراحة بشكل عام اذا بتسكن فندق فايف ستار غير الفندق ذا انصدمت صراحة مقارنة بسمعة الفورسيزون سكنت في فنادق أفخم وأقل بكثير من هذا السعر فورسيزون الرياض ماله الا سمعته
2905175375,false,finalized,3,12/23/2020 07:00:55,helpful,0.6735,,194171,“جيد ولكن بطيئين بالخدمة وكل شي لازم تطلبه ما يوفرونه مع الدخول”. موظف الاستقبال اشرف ممتاز بشوش وخدوم. لازم تشيل شنطك بنفسك
2905175376,false,finalized,3,12/23/2020 07:00:55,not_helpful,0.6735,,187641,“جميل”. شكرا. لا شي
2905175377,false,finalized,3,12/23/2020 07:01:38,helpful,1.0,,2487,“كانت اقامة ممتعة.. ❤”. المكان جميع و مريح ..... الحمام لا توجد به ستاره او حاجز اكبر  مما ادى الى خروج الماء من البانيو..
2905175378,false,finalized,3,12/23/2020 07:01:38,helpful,1.0,,84383,“الهدوء والنظافة رائعين”. الهدوء النظافة. قربه من الكورنيش وبعده عن المناطق المكتظة والغير هادئة ليلا. وضع مبلغ تأمين 500 ريال مستردات.
2905175379,false,finalized,3,12/23/2020 07:01:38,somewhat_helpful,0.3367,,81861,“حجزت عن طريق الفيزاء وتم حجز ضعف المبلغ بمرتين”. الموقع. لا يوجد نظام في الفندق ، حجزت وقمت بالدفع عن طريق الفيزاء وقاموا بحجز ضعفين المبلغ ، وتم إرجاع المبلغ بعد معاناه مع البنك والفندق
2905175380,false,finalized,3,12/23/2020 07:01:38,helpful,0.6735,,80008,جيد. . موظفين الاستقبال غير بشوشين وتعاملهم لا يليق بالفندق من يراهم يعتقد انك تسكن على حسابهم الخاص
2905175381,false,finalized,3,12/23/2020 07:02:01,somewhat_helpful,0.6633,,159547,مقبول. نعم. رائحة الغرفه
2905175382,false,finalized,3,12/23/2020 07:02:01,helpful,1.0,,205992,“جديد، اثاث غيرمستهلك،مواقف كثيرة”. النظافة، توفر صحيفة يومية، توفر اغراض لاعداد الطعام. عدم وجود سوبرماركت قريب ومغسلة ملابس كذلكدورات المياه صغيرة جداً ، موقع التلفاز غير مناسب بالنسبة للجناح الديلوكسبعض عمال خدمة الغرف غير متعاونين
2905175383,false,finalized,3,12/23/2020 07:02:01,somewhat_helpful,0.3367,,41706,“طاقم عمل غير متعاون”. كل شي. طاقم العمل ﻻيريد المساعده في شي ..
2905175384,false,finalized,3,12/23/2020 07:02:01,somewhat_helpful,0.6735,,221323,رائع. المواصلات مؤمنه بشكل ممتاز. 
2905175385,false,finalized,3,12/23/2020 07:02:25,helpful,1.0,,105598,“ممتاز ونظيف من الداخل ولكن الوصول له والخروج منه لمول دبي سيئ”. النظافة والتصميم. المواصلات للموقع
2905175386,false,finalized,3,12/23/2020 07:02:25,helpful,0.6633,,60867,مقبول. تصميم الفندق المطعم. خدمة الغرف غير جيدة
2905175387,false,finalized,3,12/23/2020 07:02:25,helpful,0.6633,,175360,“فندق مميز”. النظافة الهدوءالفطورالاهتمام بالنزيل. لا شيء
2905175388,false,finalized,3,12/23/2020 07:02:25,helpful,0.6633,,171146,“جيد جدا الي حد ما”. جيد الي حد ما. الفندق مناسب لاربع اشخاص لشقه الواحد لا توجد شقه من ثلاث غرف او اربع غرف اذا كانت العائله من عشره اشخاص
2905175389,false,finalized,3,12/23/2020 07:03:13,helpful,0.6735,,120851,“قريب من المطار”. كنت جالس مثل الشحاذ عند موظفين صالات الخطوط السعودية تقول بيطلعوني الطيارة على حسابهم الله يجازيهم باعمالهم ، المهم بدال ما اجلس انتظار لا رحلة مؤكدة و لا مكان زي الناس اعرف انام فيه ، فتحت جوالي ادور فندق قريب ، لقيت فندق اكثر من ضعف تكلفة الاقامة في هالفندق ، فدورت ثاني اقرب خيار ، طلع لي هالفندق و حجزت فيه ، و التكسي وصلني بثلاثين ، و الرجعة كان اكثر بس ما كان عندي وقت اكاسر وياه ، كلها على بعضها 330 ريال و لا مذلة صالة الانتظار او سعر فندق المطار تكلفة دبل و مستوى سيء. المخدات قاسية و غير مريحة بس عادي اخذت من كنب الصالة حشوة و نمت عليها
2905175390,false,finalized,3,12/23/2020 07:03:13,somewhat_helpful,0.6735,,98829,مخيب للأمل. صالة الاستقبال فقط. لايوجد وسائل ترفيه
2905175391,false,finalized,3,12/23/2020 07:03:13,helpful,0.6633,,126304,“فندق جيد”. مكان قريب من كل شي. ازعاج أصوات الشارع رئيسي
2905175392,false,finalized,3,12/23/2020 07:03:13,somewhat_helpful,0.6633,,39522,جيد جداً. الموقعمساحة الشقه. عدم توفر مطعم او كوفي في نفس الفندق
2905175495,false,finalized,3,12/23/2020 07:03:47,helpful,1.0,,219368,“شهر العسل فى مكة المكرمة قمة الروحانية والانبسط”. من انظف  وافضل  الفنادق القريبة من الحرم. تقديم الطلب لا يتم الا بالاتصال  اكثر من مرة
2905175496,false,finalized,3,12/23/2020 07:03:47,helpful,1.0,,205479,“انصح بالفندق لكل اصدقائى”. قريب من المسجد النبوي. صغر مساحة الغرفة.مستوي طعام الافطار سئ.
2905175497,false,finalized,3,12/23/2020 07:03:47,helpful,0.6735,,189689,“لا انصح في حالة مطلوبه خدمه”. الموقع جيد للحرم نوعاً ما لكن ليس لكبار السن. *روائح كريهه جداً في الغرفة بسبب سوء تهوية في الحمامات*وجود لوائح ممنوعات تكتشفها وقت الاقامه وليس قبل حيث لا يتم طرحها وقت الحجز *عدم تعاون الموظفين، حيث لدي عضويه ذهبية في مجموعات حياة لكن الموظف امتنع عن ادخال النقاط في الحساب بسبب عذر اقبح من ذنب وهو النظام لا يعمل في الوقت الحالي( ولمدة ثلاث ايام)* التأخير في مساعدة في الغرفه حيث يتم مراجعة الغرفه بعد اكثر من نصف ساعه او اكثر
2905175498,false,finalized,3,12/23/2020 07:03:47,somewhat_helpful,0.6633,,91187,“رحلة جيدة نوعاً ما”. القرب من المترو ومول الإمارات. الغرف المطلة علي الشارع الرئيسي يوجد بها ازعاج كبير جداً من اعمال الإنشاء حول الموقع . الغرف التي تحمل الأرقام من ١٠- الى ٢٢ في كامل الأدوار لا انصح باستئجارها .
