_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,helpfulness,confidence,helpfulness_gold,no,review
2905788096,false,finalized,3,12/23/2020 07:01:01,helpful,1.0,,53397,"من يقرأ هذه الرائعة يعرف تماما سبب اغتيال الرائع غسان كنفاني. موهوب بالفطرة ..استثناء غير عادي ..قلم خرافي ..لغة بسيطة سلسلة غير متكلفة تحدث ضجيج عاليا في القلب والعقل ينفذ الى الروح وخاتمة تنفخ روح الكبرياء حتى في الصنم. خريطة حيفا تتراءى امامك اثناء القراءة كانك تعرفها وتعرفك ...ياالله على هذه القدرة البسيطة المحترفة بالوصف في 75صفحة بس!!!ياإلهي. نسخة موجود في مكتبتي ولكن كنت اوجل قراءته ...لسبب بسيط ""بكفيني اللي فينى""او كفاية اسى لكني مادفعني لقراءته هو مراجعة الصديق محمد والاكيد اني لم اندم فقد بعث في الروح. باسم ما عرفت من التاريخ والجغرافية ومن القلب والروح شكرا غسان كنفاني"
2905788097,false,finalized,3,12/23/2020 07:01:01,helpful,0.6735,,26475,"بداية الرواية جميلة كقصة إنسانية وحبكة أسلوب فيها نوع من الجاذبية , ولكنّ الكاتبة متأسلمة جدا وهذا سبب نفورا كبيرا ممن قبلي ,. مقبولة فحسب بعطيها2.5 من 5 في أحسن أحوالهه. ... سالت دموع الجميع أنهارا بلا مواربة , لم تكن دموع فرح ولا حزن , كانت دموع ضعف إنساني. .. -ص80 : تباً ! إجا خطبها ! شافا مرة وحدة وإجا خطبها -_- وهيي عمرا 17 ... ربّما سن المراهقة هو السّن الأمثل للمغامرات والقرارات الغير محسوبة .... -115 : لقطة دفاع العاملة المسلمة عن دينها جدا مصطنعة ... -241 : صارت داعية اسلامية كمان :3. -242 : استفذّتني اللقطة تماما. - 267 : كان من الممكن أن تأخذ الرواية منحىً اجتماعيا أو سياسيا مقاوما , لكنّ الكاتبة مصرّة على تحويل جميع أبطال الرواية إلى دعاة إسلاميين وهذا خيارها طبع ... - 272 جميل : لو كانت بقيت مع أبيها لكانت مسلمة مثله , لكن أي نوع من الإسلام كانت ستترعرع عليه ؟ هلل هو إسلام بالوراثة فارغ من القيم والاخلاق ؟ أيّ دين كان سيورّثه لها أب لا يبالي بصلة الرّحم المعلّقة بعرش الرّحمن ... - 290 : شوق : للحزن رائحة , هي تلك الرائحة النّديّة للغرف المغلقة التي لم تصلها أشعة الشمس منذ أمد .. وللحزن لون واحد هو طبقة الغبار الرمادية التي غطّت كلّ ركن وكلّ مساحة من فضاء البيت... - 362 : لا تفكّر في لنّتائج الفورية , انظر إلى المدى البعيد , إنّه مستقبل حياة , ولا مكان فيه لقرار وليد اللحظة , اهتم اكثر بالتخطيط لسعادتك ... 366: رائع : هناك من يقاوم لإيمان في قلبه , وهناك من يندفع سأما من حياته. -الصفحات بالـ280 تبرير زواج النبي بعائشة , عبد المطلب وآمنة , التفجيرات لإرهابية , ليش الإسلام طلع من شبه الجزيرة .. :::: أمور ايجابية مختصرة وقليلة لو توسّعت فيهن شوي كان ممكن تزيد الرواية نجمة بتقييمي ... ____________________"
2905788098,false,finalized,3,12/23/2020 07:03:16,unrelated,0.3367,,29096,حلاوة ما افتهمنه وين صفه بيها الوكت ^^
2905788099,false,finalized,3,12/23/2020 07:03:16,unrelated,1.0,,52259,#ERROR!
2905788100,false,finalized,3,12/23/2020 07:03:16,helpful,0.6633,,58685,كتاب ممتع فى المقام الأول و الحقيقة هى أننى أتحفظ على من يصفون الرواية بأنها بنؤة تتحقق اليوم فمن وجهة نظرى هى أقرب لمجموعة من المحاضرات التى يليقيها أستاذ جامعى فى صورة مبسطة أقرب لتبسيط العلوم.
2905788101,false,finalized,3,12/23/2020 07:03:16,helpful,0.6633,,57867,اروع رواية قريتها. كمية الامل والتفاؤل فى اخر 50 صفحة ميتوصفوش لردجة انى كنت بدمع لما بقرأ. والاروع ما فيها انها قصة حقيقية
2905788102,false,finalized,3,12/23/2020 07:03:55,helpful,0.6735,,51737,لا انصح بقرائته ابدا....كتاب ملغوم من اوله لاخره.... قواعد كلها مخالفة للعقيدة ولمفهوم علاقة العبد مع ربه. ،الله سبحانه وتعالى شرح لنا بالتفصيل في القران والسنة كيف علاقتنا يجب ان تكون معاه لانحتاج الى درويش فاهم الدين بطريقته الخاصة الخاطئة ان يقول لنا كيف... هو اصلا مخترع دين من رأسه من اين اصلا فهم واستقى المفاهيم والقواعد ...راية الخاص فقط....هل المفروض رايه يصير. دين؟!!!!. غريب جدا المسلمين اللي بشيدو بالكتاب!. هل احد سال نفسه من اين جاء شمس بافكارة؟ هل هو مثلا رسول او نبي جاء بتعاليم من الله؟. يعني هل المفروض علي أن اعجب واتبع ايه انسان يشرح لي امور واصدقة؟! هل لو جائني رجل من الشارع يقول لي سوف اعمل لك عمليه للقلب اقول له اوك ؟!! اليس سوف اسال عن شهاداته ومؤهلاته قبل؟!. اذا كيف اخذ دين عن رجل لاهو رسول ولا نبي؟!. لسه الانجيل والتوراة اولى اني اتبعهم ، صحيح محرفين بس على القليل المنهج من طريق انبياء،،،. بعدين القرآن وااااضح للجميع ... الله غرضة من خلق العباد انه يدخلهم الجنة ويهديهم ، هل معقول يرسل كتاب كله الغاز ؟ مايفهمه الا ناس معينين!!!. ( الكفر الحلو) ...... سبحان الله .... شهد شاهد من اهلها..... هاذا هو حقيقة الكتاب ....... الحمد لله على نعمة العقل والدين.... لاحول ولاقوة الا بالله..... ربنا لاتزغ قلوبنا بعد اذا هديتنا.... .... ( واللذين أمنو أَشَدٌُ حبا لله)
2905788103,false,finalized,3,12/23/2020 07:03:55,not_helpful,0.6633,,33202,كل التفاصيل العفنة الموجودة حولك ستؤدي بك حتما الي يوتوبيا ... فقط عليك أن تعيش حتي تراها.
2905788104,false,finalized,3,12/23/2020 07:03:55,not_helpful,0.6633,,48347,ولا عجبتني كلش سخيفة :3
2905788105,false,finalized,3,12/23/2020 07:03:55,somewhat_helpful,0.6633,,41468,أبكاني حال جومان الضحية المذنبة. و عبد العزيز ... مش قادرة أحدد موقفي منه. بس عامة أحب اقول له .. انت جزمة قديمة. و جومانة تستاهل اللي يجرالها لانها غفرت لك قبل كدا ..قال اغفري قال جاك غفرة في صواميل نافوخك :D
2905788106,false,finalized,3,12/23/2020 07:04:19,somewhat_helpful,0.6735,,49954,رواية ممتعة
2905788107,false,finalized,3,12/23/2020 07:04:19,somewhat_helpful,0.6735,,29214,رواية رائعة .. تستحق بجدارة أن يتم تحويلها إلى عمل سينمائى
2905788108,false,finalized,3,12/23/2020 07:04:19,somewhat_helpful,0.3367,,3374,بطل الرواية يتخبط بين جانبين وجه فلبيني وجنسية كويتيه ، قصة تحكي عن مايقترفه الخلجيين في حق الاجانب والاثار المترتبه للزواج منهم ، وعن معاناة حياة الفلبينيين وحاجتهم للعمل في بلادنا ، ايضا عن عنصرية الخلجيين في الأصل والنسب والغنى والفقر والتناقضات بين الحرية منها والارتباط بها .
2905788109,false,finalized,3,12/23/2020 07:04:19,helpful,0.6633,,44034,"نهايه ادمعتني , هزت جوايا شئ ما , حسيت باحساس غريب. ان دلت غرابه الاحساس , وتدفق المشاعر , وتوليد الدراما من احداث سياسيه. فانها تدل علي وجود باحث ثم مفكر ثم اخيرا كاتب مبدع , ورائع. ""احمد مراد"""
2905788110,false,finalized,3,12/23/2020 07:04:47,helpful,1.0,,27818,في قلبي أنثى عبرية. مؤلمة ومفرحة... حقيقية وخيالية. رحلة البحث عن الحقيقة... هل لديك الجرأة لتغيير أفكارك ومعتقداتك وايمانك وحياتك من أجل الحقيقة؟؟؟. قالت في هدوء محاولة إخفاء لهفتها:. هل تذكرت شيئا عنها؟. لم يجبها مباشرة. بدا سارحا في أفكارة:. -إذن فقد كانت خطيبتي...كانت يهودية وأنا مسلم وهي اليوم مسلمة وأنا مسيحى. -كانت حكمة الله تعالى أن أتعلق بك ونحن نختلف في كل شئ وكانت حكمتة أيضا أن أفقدك وأنا في أشد الحاجة إليك. حرمني منك ليأخذني إليه. أبعدك عني لأعرفة جل شأنه دون أن تختلط الأمور على وتشوب ايماني شائبة. الأن حين أفكر في تلك الفترة أحمد الله على حسن تقديرة وتدبيرة. لا تغضب مني فأنا لا أذهب إلى تمني بعدك. لكنني أدرك الأن أنك لو ظللت بجانبي طوال الطريق لكنت شككت في نفسي كما شك في كل من حولي...
2905788111,false,finalized,3,12/23/2020 07:04:47,somewhat_helpful,0.6735,,54848,-أتعرفين ما هو الوطن يا صفية ؟ الوطن هو ألا يحدث ذلك كله .. غسان كنفاني لديه القدرة على سرقة القارئ من اول صفحة الى اخرها.
2905788112,false,finalized,3,12/23/2020 07:04:47,helpful,1.0,,57285,رواية عظيمة .. الاسلوب بسيط جدا ويوصل بسرعه ويعيشك جوه الرواية كانك معاهم. وانا بقراها .. فرحت وضحكت وبكيت وزعلت. فرحت كل مره صلاح بطل فيها. ضحكت على قفشات بونو .. زعلت ف كل مره رجع صلاح للضرب. وبكيت معاه ف كل مره بكي فيها تقريبا ويمكن اكتر. والزماله والـ 12 خطوة نفسي تبقي اسلوب حياة لكل الناس مش للمدمنين بس
2905788113,false,finalized,3,12/23/2020 07:04:47,somewhat_helpful,0.3367,,52410,رواية تصف التصوف والعشق الالهي بعيدا عن المغالاة و الخزعبلات. تمكن القارئ من فهم التصور العام والمبادئ الرئيسية للمتصوفيين
2905788114,false,finalized,3,12/23/2020 07:05:10,helpful,0.6633,,54834,رواية رائعة ليست من حجم كبير لكي تجعلك تنفر من فراءتها كما أن الأسلوب وخصوصا الفكرة تجعلك تنهيها من أول قراءة ، غسان كنفاني كاتب أكثر من رائع .
2905788115,false,finalized,3,12/23/2020 07:05:10,somewhat_helpful,0.6735,,4061,تطرقت لموضوع مهم ومعاصر ولابد من معالجته بتغيير الافكار السائدة بالمجتمع .
2905788116,false,finalized,3,12/23/2020 07:05:10,helpful,1.0,,10334,من اروع ما قرأت ... كأنني عشت حياتهم و تألمت معهم ، تأخذنا الكاتبة في عالم غرناطة لنعيش فيه كأننا رأيناه و لنعرف تاريخ لم نسلط علية الضوء .. رواية رائعة انفطر قلبي مع كل ابطالها و مع ما عاناه المسلمون حتي تم ترحيلهم في نهايه الروايه عن ارضهم و بيوتهم و حياتهم و بقي في مخيلتي حنين لبيت البيازين كأنه بيتي و قد انتزع مني.
